0.085398	6.6017e-17	3.6137e+05	3.3257e+05	298.96	0.00021145	0.00051203	0.00051203	0.00051243
0.085398	6.6017e-17	3.6137e+05	3.3257e+05	298.98	0.000202	0.00049954	0.00049954	0.00049995
0.085398	6.6017e-17	3.6137e+05	3.3257e+05	298.99	0.00019255	0.00049521	0.00049521	0.00049563
0.085398	6.6017e-17	3.6137e+05	3.3257e+05	298.99	0.00018901	0.00049091	0.00049091	0.00049134
0.085398	6.6017e-17	3.6137e+05	3.3257e+05	299	0.00019019	0.00048737	0.00048737	0.00048782
0.085398	6.6017e-17	3.6137e+05	3.3257e+05	298.87	0.00025988	0.00066	0.00066	0.0006607
0.085398	6.6017e-17	3.6137e+05	3.3257e+05	298.77	0.00045716	0.00087073	0.00087073	0.00087219
0.085398	6.6017e-17	3.6137e+05	3.3257e+05	298.99	5.3158e-06	0.00053557	0.066407	0.0045648
0.085398	6.6017e-17	3.6137e+05	3.3257e+05	298.82	1.217e-05	0.00081861	0.065315	0.0070918
0.085398	6.6017e-17	3.6137e+05	3.3257e+05	298.71	1.6069e-05	0.00099128	0.064341	0.0086799
0.085398	6.6017e-17	3.6137e+05	3.3257e+05	298.59	3.3768e-05	0.0011875	0.064308	0.010507
0.074986	7.5184e-17	2.4973e+05	2.2672e+05	298.44	3.4578e-05	0.00082949	0.00082949	0.00083089
0.074986	7.5184e-17	2.4973e+05	2.2672e+05	298.39	3.1155e-05	0.00089497	0.00089497	0.00089659
0.074986	7.5184e-17	2.4973e+05	2.2672e+05	298.39	5.0391e-05	0.00088842	0.00088842	0.00088998
0.074986	7.5184e-17	2.4973e+05	2.2672e+05	298.44	0.00011624	0.00081016	0.00081016	0.00081141
0.074986	7.5184e-17	2.4973e+05	2.2672e+05	298.29	0.00021124	0.00098317	0.00098317	0.00098491
0.074986	7.5184e-17	2.4973e+05	2.2672e+05	298.33	0.00019354	0.00095987	0.00095987	0.00096162
0.074986	7.5184e-17	2.4973e+05	2.2672e+05	298.36	0.00018292	0.0009294	0.0009294	0.00093112
0.074986	7.5184e-17	2.4973e+05	2.2672e+05	298.81	0.00076422	0.00033805	0.08785	0.0040807
0.074986	7.5184e-17	2.4973e+05	2.2672e+05	298.45	0.0029201	0.0008293	0.083773	0.010461
0.074986	7.5184e-17	2.4973e+05	2.2672e+05	298.72	0.0013182	0.00046311	0.084168	0.0056713
0.074986	7.5184e-17	2.4973e+05	2.2672e+05	298.26	0.0038608	0.0010905	0.083273	0.012892
0.074986	7.5184e-17	2.4973e+05	2.2672e+05	298.04	0.0047661	0.0013963	0.082437	0.013788
0.074986	7.5184e-17	2.4973e+05	2.2672e+05	298.34	0.0033862	0.00097793	0.082018	0.012392
0.074986	7.5184e-17	2.4973e+05	2.2672e+05	297.87	0.0051336	0.0016249	0.082284	0.014513
0.074986	7.5184e-17	2.4973e+05	2.2672e+05	298.22	0.0038485	0.0011442	0.081423	0.012862
0.074986	7.5184e-17	2.4973e+05	2.2672e+05	298.51	0.0025723	0.00074866	0.081789	0.0094049
0.074986	7.5184e-17	2.4973e+05	2.2672e+05	298.66	0.0016229	0.00053997	0.08158	0.0066736
0.074986	7.5184e-17	2.4973e+05	2.2672e+05	298.47	0.0027516	0.00080711	0.082228	0.010182
0.074986	7.5184e-17	2.4973e+05	2.2672e+05	298.68	0.0015837	0.00051447	0.083077	0.0063345
0.074986	7.5184e-17	2.4973e+05	2.2672e+05	298.64	0.00191	0.00057317	0.082755	0.0070925
0.074986	7.5184e-17	2.4973e+05	2.2672e+05	298.63	0.0020121	0.00058063	0.083524	0.0071825
