0.074985	7.5185e-17	2.4973e+05	2.2672e+05	298.79	0.00099065	0.00036353	0.083688	0.0044199
0	0	0	0	298.7	0.00047126	0.00047245	0.00047245	0.00047249
0	0	0	0	298.71	0.00039225	0.00039123	0.00039123	0.00039126
0	0	0	0	298.7	0.00047181	0.00047171	0.00047171	0.00047175
0	0	0	0	298.71	0.00039833	0.00039467	0.00039467	0.0003947
0	0	0	0	298.71	0.00041269	0.00041107	0.00041107	0.0004111
0	0	0	0	298.71	0.00040938	0.00041036	0.00041036	0.0004104
0	0	0	0	298.71	0.00040883	0.00040743	0.00040743	0.00040746
0	0	0	0	298.71	0.00040662	0.00040377	0.00040377	0.0004038
0.061308	7.6987e-17	2.4325e+05	2.2064e+05	297.71	1.5357e-05	0.00051995	0.00051995	0.00052055
0.061308	7.6987e-17	2.4325e+05	2.2064e+05	297.63	1.6538e-05	0.00062854	0.00062854	0.00062951
0.061308	7.6987e-17	2.4325e+05	2.2064e+05	297.52	0.00012404	0.00076547	0.00076547	0.0017707
0.061308	7.6987e-17	2.4325e+05	2.2064e+05	297.57	2.0082e-05	0.00070133	0.00070133	0.00070256
0.061308	7.6987e-17	2.4325e+05	2.2064e+05	297.47	0.00010277	0.00079423	0.00079423	0.00079573
0.061308	7.6987e-17	2.4325e+05	2.2064e+05	297.63	1.772e-05	0.00061248	0.00061248	0.00061332
0.061308	7.6987e-17	2.4325e+05	2.2064e+05	297.9	0.0012542	0.00034382	0.076489	0.0052107
0.061308	7.6987e-17	2.4325e+05	2.2064e+05	297.7	0.0026421	0.00057157	0.075367	0.008871
0.061308	7.6987e-17	2.4325e+05	2.2064e+05	297.53	0.0040187	0.00076439	0.074547	0.012114
0.061308	7.6987e-17	2.4325e+05	2.2064e+05	297.4	0.0049853	0.00091099	0.073682	0.01327
0.061308	7.6987e-17	2.4325e+05	2.2064e+05	297.23	0.0063217	0.0010955	0.073191	0.013907
0.061308	7.6987e-17	2.4325e+05	2.2064e+05	297.49	0.004246	0.0008061	0.073239	0.012818
0.061308	7.6987e-17	2.4325e+05	2.2064e+05	296.93	0.0073419	0.0014346	0.073193	0.015201
0.061308	7.6987e-17	2.4325e+05	2.2064e+05	296.93	0.0072168	0.0014316	0.072853	0.015145
0	0	0	0	298.68	0.00057954	0.00058082	0.00058082	0.0005809
0	0	0	0	298.71	0.00035468	0.00035099	0.00035099	0.00035102
0	0	0	0	298.7	0.00037292	0.00037571	0.00037571	0.00037575
0	0	0	0	298.7	0.00041988	0.00041816	0.00041816	0.0004182
0	0	0	0	298.7	0.00037015	0.00037229	0.00037229	0.00037233
0	0	0	0	298.7	0.00036794	0.00036989	0.00036989	0.00036992
0	0	0	0	298.7	0.00039225	0.0003898	0.0003898	0.00038984
0	0	0	0	298.7	0.00038065	0.00037858	0.00037858	0.00037861
0	0	0	0	298.72	0.00063148	0.00062743	0.00062743	0.00062747
0	0	0	0	298.71	0.00096637	0.00096737	0.00096737	0.00096745
0	0	0	0	298.71	0.00081066	0.00081382	0.00081382	0.00081388
0	0	0	0	298.7	0.0010906	0.0010969	0.0010969	0.001097
0	0	0	0	298.71	0.0010331	0.0010344	0.0010344	0.0010345
0	0	0	0	298.71	0.0010418	0.0010487	0.0010487	0.0010488
0	0	0	0	298.71	0.0010467	0.001057	0.001057	0.0010571
0	0	0	0	298.7	0.0012203	0.0012236	0.0012236	0.0012238
0	0	0	0	298.71	0.0010238	0.0010265	0.0010265	0.0010266
0	0	0	0	298.71	0.0010943	0.0010947	0.0010947	0.0010948
0	0	0	0	298.7	0.0012364	0.0012314	0.0012314	0.0012316
0.24205	9.9309e-17	2.3476e+05	2.2648e+05	296.48	0.0011239	0.0021085	0.11475	0.0081489
0.24205	9.9309e-17	2.3476e+05	2.2648e+05	296.19	0.002038	0.0031683	0.13112	0.010908
0.24205	9.9309e-17	2.3476e+05	2.2648e+05	296.03	0.0025462	0.0037314	0.14359	0.012502
0.24205	9.9309e-17	2.3476e+05	2.2648e+05	295.94	0.0027928	0.0040278	0.13198	0.012758
0.24205	9.9309e-17	2.3476e+05	2.2648e+05	295.84	0.00312	0.0043749	0.11362	0.012906
0.24205	9.9309e-17	2.3476e+05	2.2648e+05	295.73	0.0034574	0.004756	0.096993	0.013185
0.24205	9.9309e-17	2.3476e+05	2.2648e+05	295.59	0.0038727	0.0052329	0.09747	0.014226
0.24205	9.9309e-17	2.3476e+05	2.2648e+05	295.48	0.0042035	0.0056057	0.080835	0.014493
0.24205	9.9309e-17	2.3476e+05	2.2648e+05	295.41	0.0044302	0.0058458	0.12189	0.016337
0.24205	9.9309e-17	2.3476e+05	2.2648e+05	296.04	0.0024996	0.0036826	0.060202	0.009697
0.24205	9.9309e-17	2.3476e+05	2.2648e+05	296.32	0.0015951	0.002679	0.12383	0.0096405
0.24205	9.9309e-17	2.3476e+05	2.2648e+05	296.3	0.0014606	0.0025421	0.0025421	0.0025483
0.24205	9.9309e-17	2.3476e+05	2.2648e+05	296.4	0.001226	0.0022494	0.0022494	0.0022542
0.24205	9.9309e-17	2.3476e+05	2.2648e+05	296.39	0.0012879	0.0023078	0.0023078	0.002313
0.24205	9.9309e-17	2.3476e+05	2.2648e+05	296.39	0.0012075	0.002243	0.002243	0.0022477
0.24205	9.9309e-17	2.3476e+05	2.2648e+05	296.34	0.0013222	0.0023711	0.0023711	0.0023764
0.24205	9.9309e-17	2.3476e+05	2.2648e+05	296.28	0.0014501	0.0025348	0.0025348	0.0025408
0.27781	8.6528e-17	3.4352e+05	3.3308e+05	297.27	0.00092164	0.0013788	0.10686	0.006185
0.27781	8.6528e-17	3.4352e+05	3.3308e+05	297.01	0.0019307	0.0025866	0.10704	0.0089731
0.27781	8.6528e-17	3.4352e+05	3.3308e+05	296.89	0.0024175	0.0031293	0.061584	0.0082027
0.27781	8.6528e-17	3.4352e+05	3.3308e+05	296.55	0.0037257	0.0046701	0.10606	0.012811
0.27781	8.6528e-17	3.4352e+05	3.3308e+05	296.39	0.0043111	0.0053436	0.071977	0.01275
0.27781	8.6528e-17	3.4352e+05	3.3308e+05	296.4	0.0042929	0.0053087	0.068875	0.012563
0.27781	8.6528e-17	3.4352e+05	3.3308e+05	296.02	0.0057331	0.0070223	0.11352	0.017536
0.27781	8.6528e-17	3.4352e+05	3.3308e+05	297.13	0.0011952	0.0016344	0.0016344	0.0016365
0.27781	8.6528e-17	3.4352e+05	3.3308e+05	297.18	0.0010611	0.0014865	0.0014865	0.0014884
0.27781	8.6528e-17	3.4352e+05	3.3308e+05	297.07	0.0012846	0.0018064	0.0018064	0.0018089
0.27781	8.6528e-17	3.4352e+05	3.3308e+05	297.06	0.0013573	0.0018977	0.0018977	0.0019006
0.27781	8.6528e-17	3.4352e+05	3.3308e+05	297.1	0.0012813	0.0017948	0.0017948	0.0017974
0.27781	8.6528e-17	3.4352e+05	3.3308e+05	296.98	0.001775	0.0023726	0.0023726	0.0023775
0.27781	8.6528e-17	3.4352e+05	3.3308e+05	297.03	0.0016067	0.0022015	0.0022015	0.0022057
0.27781	8.6528e-17	3.4352e+05	3.3308e+05	297.13	0.0013056	0.0018441	0.0018441	0.0018471
0.27781	8.6528e-17	3.4352e+05	3.3308e+05	297.04	0.0017027	0.0023147	0.0023147	0.0023197
0.27781	8.6528e-17	3.4352e+05	3.3308e+05	297.15	0.0013345	0.0018819	0.0018819	0.0018852
0.80009	1.003e-16	2.3403e+05	2.292e+05	296.14	0.0058598	0.007293	0.157	0.010866
0.80009	1.003e-16	2.3403e+05	2.292e+05	296.17	0.0056643	0.0070197	0.095633	0.010056
0.80009	1.003e-16	2.3403e+05	2.292e+05	296.17	0.0057148	0.0070957	0.11792	0.010317
0.80009	1.003e-16	2.3403e+05	2.292e+05	296.14	0.0059074	0.0073194	0.16813	0.010983
0.80009	1.003e-16	2.3403e+05	2.292e+05	296.32	0.0046246	0.0057958	0.27212	0.0096935
0.80009	1.003e-16	2.3403e+05	2.292e+05	296.33	0.0045587	0.0057221	0.26094	0.009514
0.80009	1.003e-16	2.3403e+05	2.292e+05	296.32	0.0045728	0.0057471	0.26652	0.0095878
0.80009	1.003e-16	2.3403e+05	2.292e+05	296.49	0.0033187	0.0042557	0.20394	0.0071427
0.80009	1.003e-16	2.3403e+05	2.292e+05	296.49	0.0032678	0.0042308	0.19836	0.0070688
0.80009	1.003e-16	2.3403e+05	2.292e+05	296.45	0.0036708	0.0045692	0.082075	0.0066691
0.80009	1.003e-16	2.3403e+05	2.292e+05	296.46	0.0036383	0.0045444	0.076496	0.0065954
0.80009	1.003e-16	2.3403e+05	2.292e+05	296.54	0.0029299	0.0038029	0.23126	0.0067386
0.80009	1.003e-16	2.3403e+05	2.292e+05	296.64	0.0022126	0.0029298	0.21928	0.0054911
0.80009	1.003e-16	2.3403e+05	2.292e+05	296.14	0.0059292	0.0073098	0.1348	0.010727
0.80009	1.003e-16	2.3403e+05	2.292e+05	295.89	0.0077449	0.0094635	0.17583	0.013932
0.80009	1.003e-16	2.3403e+05	2.292e+05	295.64	0.009477	0.011555	0.11683	0.016361
0.80009	1.003e-16	2.3403e+05	2.292e+05	296.61	0.0023967	0.0031968	0.21954	0.0058476
0.80009	1.003e-16	2.3403e+05	2.292e+05	295.89	0.0077995	0.0094345	0.15914	0.013771
0.80009	1.003e-16	2.3403e+05	2.292e+05	296.33	0.0046108	0.0056934	0.2387	0.0093146
0.80009	1.003e-16	2.3403e+05	2.292e+05	296.5	0.002553	0.0033464	0.0033464	0.0033514
0.80009	1.003e-16	2.3403e+05	2.292e+05	296.51	0.0025419	0.0033272	0.0033272	0.0033322
0.80009	1.003e-16	2.3403e+05	2.292e+05	296.51	0.0025278	0.0033081	0.0033081	0.003313
0.80009	1.003e-16	2.3403e+05	2.292e+05	296.49	0.0028794	0.0037982	0.0037982	0.003805
0.80009	1.003e-16	2.3403e+05	2.292e+05	296.49	0.0028549	0.0037765	0.0037765	0.0037832
0.80009	1.003e-16	2.3403e+05	2.292e+05	296.54	0.0027245	0.0036569	0.0036569	0.0036633
0.80009	1.003e-16	2.3403e+05	2.292e+05	296.5	0.0030754	0.0040287	0.0040287	0.0040366
0.80009	1.003e-16	2.3403e+05	2.292e+05	296.39	0.0037615	0.0048841	0.0048841	0.0048957
0.80009	1.003e-16	2.3403e+05	2.292e+05	296.4	0.0037036	0.0048374	0.0048374	0.0048487
0.80009	1.003e-16	2.3403e+05	2.292e+05	296.4	0.0036649	0.0047907	0.0047907	0.0048018
0.80009	1.003e-16	2.3403e+05	2.292e+05	296.54	0.0026199	0.0034857	0.0034857	0.0034914
0.80009	1.003e-16	2.3403e+05	2.292e+05	296.44	0.0031761	0.0041512	0.0041512	0.0041594
0.80009	1.003e-16	2.3403e+05	2.292e+05	296.39	0.0034146	0.0043811	0.0043811	0.0043901
0.80009	1.003e-16	2.3403e+05	2.292e+05	296.6	0.0019878	0.0027162	0.0027162	0.0027195
0.80009	1.003e-16	2.3403e+05	2.292e+05	296.52	0.0027676	0.0036675	0.0036675	0.0036739
0.80009	1.003e-16	2.3403e+05	2.292e+05	296.51	0.0029592	0.0039006	0.0039006	0.0039079
0.80009	1.003e-16	2.3403e+05	2.292e+05	296.57	0.0021465	0.0028461	0.0028461	0.0028497
0.58677	1.3676e-16	1.6613e+05	1.6231e+05	285.84	0.003198	0.0044221	0.2615	0.0086867
0.58677	1.3676e-16	1.6613e+05	1.6231e+05	285.85	0.0031894	0.0043775	0.24714	0.0085001
0.58677	1.3676e-16	1.6613e+05	1.6231e+05	286.05	0.0019448	0.0028889	0.1383	0.0053932
0.58677	1.3676e-16	1.6613e+05	1.6231e+05	286.05	0.0019034	0.0028667	0.13112	0.0052995
0.58677	1.3676e-16	1.6613e+05	1.6231e+05	285.71	0.0040049	0.0053535	0.27674	0.010189
0.58677	1.3676e-16	1.6613e+05	1.6231e+05	285.71	0.0039799	0.0053312	0.26956	0.010096
0.58677	1.3676e-16	1.6613e+05	1.6231e+05	285.52	0.0050023	0.0066386	0.077634	0.010418
0.58677	1.3676e-16	1.6613e+05	1.6231e+05	285.52	0.0049838	0.0066386	0.077634	0.010418
0.58677	1.3676e-16	1.6613e+05	1.6231e+05	285.64	0.0044095	0.0058574	0.18421	0.010156
0.58677	1.3676e-16	1.6613e+05	1.6231e+05	285.41	0.0055777	0.0073794	0.0073794	0.010455
0.58677	1.3676e-16	1.6613e+05	1.6231e+05	285.14	0.007132	0.0092497	0.11603	0.014655
0.58677	1.3676e-16	1.6613e+05	1.6231e+05	285.15	0.0070639	0.0092053	0.10167	0.01447
0.58677	1.3676e-16	1.6613e+05	1.6231e+05	284.99	0.0078749	0.010203	0.010203	0.014988
0.58677	1.3676e-16	1.6613e+05	1.6231e+05	285.42	0.0057843	0.007381	0.18573	0.012436
0.58677	1.3676e-16	1.6613e+05	1.6231e+05	286	0.0022659	0.0032368	0.0032368	0.0046279
0.58677	1.3676e-16	1.6613e+05	1.6231e+05	286.07	0.0018038	0.00272	0.17391	0.0054486
0	0	0	0	299.11	0.0021138	0.002088	0.002088	0.0020882
0	0	0	0	299.11	0.0020535	0.0020569	0.0020569	0.0020571
0	0	0	0	299.11	0.0020435	0.0020441	0.0020441	0.0020442
0	0	0	0	299.11	0.0022338	0.0022516	0.0022516	0.0022518
0	0	0	0	299.11	0.0022291	0.0022329	0.0022329	0.0022332
0	0	0	0	299.11	0.0022947	0.0022811	0.0022811	0.0022814
0	0	0	0	299.11	0.0023012	0.0022771	0.0022771	0.0022774
0	0	0	0	297.81	0.0018514	0.0018507	0.0018507	0.0018509
0	0	0	0	297.81	0.0018643	0.0018615	0.0018615	0.0018617
0	0	0	0	297.8	0.0022754	0.0022708	0.0022708	0.0022711
0	0	0	0	297.81	0.0022755	0.0022727	0.0022727	0.002273
0	0	0	0	297.81	0.0022751	0.0022745	0.0022745	0.0022749
2.6045	7.7911e-17	2.3432e+05	2.2973e+05	296.57	0.0039579	0.0050615	0.41495	0.0068675
2.6045	7.7911e-17	2.3432e+05	2.2973e+05	296.42	0.0054402	0.0067043	0.24252	0.0083823
2.6045	7.7911e-17	2.3432e+05	2.2973e+05	296.19	0.0078838	0.0092973	0.50622	0.012044
2.6045	7.7911e-17	2.3432e+05	2.2973e+05	296.06	0.009238	0.010681	0.27913	0.013147
2.6045	7.7911e-17	2.3432e+05	2.2973e+05	295.83	0.011435	0.01308	0.27065	0.015972
2.6045	7.7911e-17	2.3432e+05	2.2973e+05	295.65	0.013256	0.014983	0.40311	0.018546
2.6045	7.7911e-17	2.3432e+05	2.2973e+05	295.5	0.014654	0.01643	0.23049	0.019881
2.6045	7.7911e-17	2.3432e+05	2.2973e+05	295.39	0.01562	0.017378	0.089996	0.020698
2.6045	7.7911e-17	2.3432e+05	2.2973e+05	295.2	0.017543	0.019412	0.30963	0.023656
2.6045	7.7911e-17	2.3432e+05	2.2973e+05	296.4	0.0056642	0.0068937	0.28623	0.008707
2.6045	7.7911e-17	2.3432e+05	2.2973e+05	296.53	0.0026766	0.0037041	0.0037041	0.0037122
2.6045	7.7911e-17	2.3432e+05	2.2973e+05	296.56	0.0027303	0.0037276	0.0037276	0.0037355
2.6045	7.7911e-17	2.3432e+05	2.2973e+05	296.6	0.0027764	0.0037446	0.0037446	0.0037523
2.6045	7.7911e-17	2.3432e+05	2.2973e+05	296.6	0.002985	0.0039826	0.0039826	0.0039911
2.6045	7.7911e-17	2.3432e+05	2.2973e+05	296.62	0.0029786	0.0039621	0.0039621	0.0039704
2.6045	7.7911e-17	2.3432e+05	2.2973e+05	296.64	0.0030183	0.0039693	0.0039693	0.0039775
2.2945	7.5662e-17	2.4204e+05	2.3736e+05	297.54	0.0039252	0.0050593	0.0050593	0.0050733
2.2945	7.5662e-17	2.4204e+05	2.3736e+05	297.56	0.0038536	0.0049498	0.0049498	0.005504
2.2945	7.5662e-17	2.4204e+05	2.3736e+05	297.44	0.0048407	0.0060799	0.0060799	0.0064409
2.2945	7.5662e-17	2.4204e+05	2.3736e+05	297.51	0.0041615	0.0054072	0.0054072	0.0057634
2.2945	7.5662e-17	2.4204e+05	2.3736e+05	297.45	0.0046925	0.0059645	0.0059645	0.0061642
2.2945	7.5662e-17	2.4204e+05	2.3736e+05	297.15	0.007237	0.0088961	0.0088961	0.0099658
2.2945	7.5662e-17	2.4204e+05	2.3736e+05	297.05	0.0080807	0.0099226	0.16852	0.012105
2.2945	7.5662e-17	2.4204e+05	2.3736e+05	296.82	0.0099876	0.012036	0.10182	0.014445
2.2945	7.5662e-17	2.4204e+05	2.3736e+05	296.69	0.0111	0.013282	0.06866	0.01585
2.2945	7.5662e-17	2.4204e+05	2.3736e+05	296.82	0.0099505	0.012102	0.084683	0.014479
2.2945	7.5662e-17	2.4204e+05	2.3736e+05	297.05	0.008075	0.0099325	0.12552	0.012003
2.2945	7.5662e-17	2.4204e+05	2.3736e+05	297.29	0.0060614	0.0077037	0.30393	0.0098365
2.2945	7.5662e-17	2.4204e+05	2.3736e+05	297.03	0.0083127	0.01015	0.23756	0.012557
2.2945	7.5662e-17	2.4204e+05	2.3736e+05	296.97	0.0087899	0.010821	0.41027	0.013808
2.2945	7.5662e-17	2.4204e+05	2.3736e+05	296.72	0.010736	0.01308	0.40393	0.016484
2.2945	7.5662e-17	2.4204e+05	2.3736e+05	296.49	0.012307	0.014725	0.014725	0.015762
2.2945	7.5662e-17	2.4204e+05	2.3736e+05	297.39	0.0051035	0.0067125	0.33735	0.0087568
2.2945	7.5662e-17	2.4204e+05	2.3736e+05	297.48	0.004278	0.005782	0.34502	0.007683
2.2945	7.5662e-17	2.4204e+05	2.3736e+05	297.52	0.0028353	0.0037401	0.0037401	0.0037486
2.2945	7.5662e-17	2.4204e+05	2.3736e+05	297.6	0.0027886	0.0035952	0.0035952	0.0036027
2.2945	7.5662e-17	2.4204e+05	2.3736e+05	297.63	0.0027683	0.0036058	0.0036058	0.0036133
2.2945	7.5662e-17	2.4204e+05	2.3736e+05	297.66	0.0027615	0.0035139	0.0035139	0.0035209
2.2945	7.5662e-17	2.4204e+05	2.3736e+05	297.08	0.0057887	0.0070701	0.0070701	0.0071012
2.2945	7.5662e-17	2.4204e+05	2.3736e+05	297.39	0.0043338	0.0054254	0.0054254	0.0054428
2.2945	7.5662e-17	2.4204e+05	2.3736e+05	297.54	0.0033432	0.0043919	0.0043919	0.004403
0	0	0	0	298.6	0.0019308	0.0019057	0.0019057	0.001906
0	0	0	0	298.61	0.0017925	0.0017976	0.0017976	0.0017979
0	0	0	0	298.61	0.0016506	0.0016588	0.0016588	0.001659
0	0	0	0	298.59	0.0026633	0.0027141	0.0027141	0.0027146
0	0	0	0	298.6	0.0024996	0.0025259	0.0025259	0.0025263
0	0	0	0	298.6	0.002194	0.0021994	0.0021994	0.0021997
0	0	0	0	298.61	0.0018574	0.0018212	0.0018212	0.0018214
0	0	0	0	299.01	0.001681	0.001683	0.001683	0.0016832
0	0	0	0	299.01	0.001678	0.0016818	0.0016818	0.0016821
0	0	0	0	299.01	0.0018756	0.0018971	0.0018971	0.0018973
0	0	0	0	299.01	0.0018738	0.0018934	0.0018934	0.0018937
0	0	0	0	299.01	0.0020727	0.0020944	0.0020944	0.0020947
0	0	0	0	299.01	0.0020709	0.0020802	0.0020802	0.0020805
0	0	0	0	299.01	0.0023154	0.0023092	0.0023092	0.0023096
2.969	1.0245e-16	2.3432e+05	2.3127e+05	296.54	0.0039791	0.0051824	0.18335	0.0063873
2.969	1.0245e-16	2.3432e+05	2.3127e+05	296.47	0.0046909	0.0059593	0.0059593	0.0067455
2.969	1.0245e-16	2.3432e+05	2.3127e+05	296.61	0.0032968	0.004414	0.2154	0.0055654
2.969	1.0245e-16	2.3432e+05	2.3127e+05	296.61	0.0032674	0.0043991	0.32479	0.0057849
2.969	1.0245e-16	2.3432e+05	2.3127e+05	296.28	0.0064732	0.0080331	0.076799	0.0094782
2.969	1.0245e-16	2.3432e+05	2.3127e+05	296.56	0.0038606	0.0049921	0.29256	0.0064027
2.969	1.0245e-16	2.3432e+05	2.3127e+05	296.37	0.0055437	0.0070408	0.25085	0.0086949
2.969	1.0245e-16	2.3432e+05	2.3127e+05	296.2	0.0072382	0.0088126	0.23074	0.010721
2.969	1.0245e-16	2.3432e+05	2.3127e+05	296.44	0.0049367	0.0062713	0.3376	0.0079856
2.969	1.0245e-16	2.3432e+05	2.3127e+05	295.91	0.0098569	0.011864	0.15721	0.014151
2.969	1.0245e-16	2.3432e+05	2.3127e+05	295.57	0.012665	0.01521	0.18244	0.018171
2.969	1.0245e-16	2.3432e+05	2.3127e+05	296.57	0.0024395	0.0035158	0.0035158	0.0035235
2.969	1.0245e-16	2.3432e+05	2.3127e+05	296.57	0.002681	0.00379	0.00379	0.0037986
2.969	1.0245e-16	2.3432e+05	2.3127e+05	296.49	0.0036296	0.0048244	0.0048244	0.0048381
2.969	1.0245e-16	2.3432e+05	2.3127e+05	296.53	0.0036495	0.0047942	0.0047942	0.0048072
2.969	1.0245e-16	2.3432e+05	2.3127e+05	296.5	0.0040259	0.005253	0.005253	0.0052684
2.969	1.0245e-16	2.3432e+05	2.3127e+05	296.5	0.0037485	0.0049172	0.0049172	0.0049312
2.969	1.0245e-16	2.3432e+05	2.3127e+05	296.5	0.0034389	0.0045773	0.0045773	0.0045897
2.969	1.0245e-16	2.3432e+05	2.3127e+05	296.55	0.0027837	0.0038222	0.0038222	0.0038312
2.969	1.0245e-16	2.3432e+05	2.3127e+05	296.48	0.0030715	0.0041464	0.0041464	0.0041573
2.969	1.0245e-16	2.3432e+05	2.3127e+05	296.51	0.0027516	0.0037986	0.0037986	0.0038078
2.969	1.0245e-16	2.3432e+05	2.3127e+05	296.51	0.0025898	0.0036237	0.0036237	0.0036322
2.2188	1.3709e-16	1.6982e+05	1.6737e+05	286.62	0.0027111	0.0040267	0.0040267	0.0044772
2.2188	1.3709e-16	1.6982e+05	1.6737e+05	286.41	0.0041844	0.005721	0.005721	0.0066453
2.2188	1.3709e-16	1.6982e+05	1.6737e+05	286.19	0.005649	0.0074563	0.0074563	0.0088778
2.2188	1.3709e-16	1.6982e+05	1.6737e+05	286.73	0.0020181	0.0031759	0.34042	0.0045931
2.2188	1.3709e-16	1.6982e+05	1.6737e+05	286.48	0.0036969	0.0051797	0.0051797	0.0059812
2.2188	1.3709e-16	1.6982e+05	1.6737e+05	286.49	0.0036851	0.0050503	0.0050503	0.0056666
2.2188	1.3709e-16	1.6982e+05	1.6737e+05	286.68	0.0023491	0.0035158	0.0035158	0.003823
2.2188	1.3709e-16	1.6982e+05	1.6737e+05	286.08	0.0064208	0.0083014	0.0083014	0.010048
2.2188	1.3709e-16	1.6982e+05	1.6737e+05	285.79	0.0083472	0.010507	0.010507	0.012863
2.2188	1.3709e-16	1.6982e+05	1.6737e+05	285.64	0.0092289	0.011533	0.011533	0.013791
2.2188	1.3709e-16	1.6982e+05	1.6737e+05	285.57	0.0096257	0.011992	0.011992	0.014311
2.2188	1.3709e-16	1.6982e+05	1.6737e+05	286.58	0.0030829	0.0043636	0.0043636	0.0048887
0	0	0	0	298.81	0.0030768	0.0030826	0.0030826	0.003083
0	0	0	0	298.82	0.0029303	0.0029724	0.0029724	0.0029727
0	0	0	0	298.81	0.0039333	0.0039918	0.0039918	0.0039924
0	0	0	0	298.81	0.0036775	0.0037156	0.0037156	0.0037161
0	0	0	0	298.82	0.0033094	0.003293	0.003293	0.0032934
0	0	0	0	298.81	0.0046121	0.0045539	0.0045539	0.0045546
0	0	0	0	298.82	0.0036738	0.0036271	0.0036271	0.0036276
0	0	0	0	298.8	0.0060357	0.0060422	0.0060422	0.0060434
0	0	0	0	298.81	0.0050266	0.0050195	0.0050195	0.0050203
0	0	0	0	298.8	0.0051982	0.0052249	0.0052249	0.0052258
0	0	0	0	298.81	0.0044961	0.0044568	0.0044568	0.0044575
0	0	0	0	298.8	0.0049802	0.0050071	0.0050071	0.0050081
0	0	0	0	298.8	0.0042519	0.0042258	0.0042258	0.0042265
0	0	0	0	298.8	0.0044686	0.0045091	0.0045091	0.0045099
0	0	0	0	298.8	0.0039266	0.0039243	0.0039243	0.0039249
0	0	0	0	298.82	0.0021055	0.0020561	0.0020561	0.0020563
